video_uri,label,instance_id,time_offset,x_relative_min,y_relative_min, x_relative_max,y_relative_min,x_relative_max,y_relative_max,x_relative_min,y_relative_max
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 12.000000, 0.082898, 0.281370, , , 0.209000, 0.375815, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 12.330000, 0.082958, 0.281418, , , 0.209000, 0.375773, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 12.670000, 0.082994, 0.281439, , , 0.208948, 0.375723, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 13.000000, 0.082994, 0.281441, , , 0.208950, 0.375723, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 13.330000, 0.082995, 0.281443, , , 0.208949, 0.375721, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 13.670000, 0.083009, 0.281452, , , 0.208967, 0.375725, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 14.000000, 0.083006, 0.281448, , , 0.208967, 0.375728, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 14.330000, 0.083009, 0.281452, , , 0.208967, 0.375725, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 14.670000, 0.083003, 0.281444, , , 0.208952, 0.375709, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 15.000000, 0.083004, 0.281444, , , 0.208952, 0.375709, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 15.330000, 0.083002, 0.281441, , , 0.208952, 0.375712, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 15.670000, 0.082978, 0.281441, , , 0.208964, 0.375733, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 16.000000, 0.082979, 0.281441, , , 0.208963, 0.375733, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 16.330000, 0.083005, 0.281448, , , 0.208944, 0.375720, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 16.670000, 0.082998, 0.281443, , , 0.208947, 0.375726, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 17.000000, 0.082992, 0.281439, , , 0.208949, 0.375729, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 17.330000, 0.082992, 0.281439, , , 0.208949, 0.375730, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 17.670000, 0.082994, 0.281424, , , 0.208976, 0.375740, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 18.000000, 0.082975, 0.281413, , , 0.208974, 0.375756, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 18.330000, 0.082996, 0.281434, , , 0.208972, 0.375738, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 18.670000, 0.082989, 0.281429, , , 0.208972, 0.375742, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 19.000000, 0.082962, 0.281421, , , 0.208959, 0.375743, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 19.330000, 0.082922, 0.281415, , , 0.208938, 0.375757, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 19.670000, 0.082957, 0.281442, , , 0.208949, 0.375745, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 20.000000, 0.082891, 0.281410, , , 0.208952, 0.375760, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 20.330000, 0.082735, 0.281347, , , 0.208940, 0.375818, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 20.670000, 0.083043, 0.281470, , , 0.208955, 0.375711, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 21.000000, 0.083016, 0.281460, , , 0.208962, 0.375728, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 21.330000, 0.083036, 0.281467, , , 0.208953, 0.375714, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 21.670000, 0.083021, 0.281436, , , 0.208975, 0.375719, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 22.000000, 0.083016, 0.281433, , , 0.208976, 0.375727, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 22.330000, 0.083015, 0.281435, , , 0.208971, 0.375725, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 22.670000, 0.083012, 0.281457, , , 0.208968, 0.375745, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 23.000000, 0.083010, 0.281458, , , 0.208961, 0.375742, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 23.330000, 0.083009, 0.281457, , , 0.208962, 0.375741, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 23.670000, 0.082991, 0.281431, , , 0.208968, 0.375763, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 24.000000, 0.083004, 0.281435, , , 0.208961, 0.375750, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 24.330000, 0.083003, 0.281435, , , 0.208961, 0.375751, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 24.670000, 0.083015, 0.281437, , , 0.208985, 0.375757, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 25.000000, 0.083018, 0.281443, , , 0.208982, 0.375751, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 25.330000, 0.083004, 0.281429, , , 0.208986, 0.375761, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 25.670000, 0.082983, 0.281400, , , 0.208998, 0.375782, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 26.000000, 0.082976, 0.281393, , , 0.208998, 0.375789, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 26.330000, 0.082977, 0.281397, , , 0.208995, 0.375782, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 26.670000, 0.082998, 0.281436, , , 0.208964, 0.375735, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 27.000000, 0.082994, 0.281415, , , 0.208947, 0.375754, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 27.330000, 0.082991, 0.281402, , , 0.208929, 0.375771, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 27.670000, 0.083045, 0.281123, , , 0.209066, 0.375825, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 28.000000, 0.082878, 0.280824, , , 0.209001, 0.375620, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 28.330000, 0.106445, 0.287143, , , 0.206055, 0.368571, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 28.670000, 0.108398, 0.284286, , , 0.208008, 0.364286, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 29.000000, 0.105469, 0.290000, , , 0.205078, 0.370000, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 29.330000, 0.103516, 0.282857, , , 0.203125, 0.362857, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 29.670000, 0.086914, 0.287143, , , 0.200195, 0.367143, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 3, 30.000000, 0.087891, 0.272857, , , 0.207031, 0.381429, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 1.000000, 0.077148, 0.342857, , , 0.162109, 0.441429, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 1.330000, 0.076930, 0.342812, , , 0.161946, 0.441465, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 1.670000, 0.077166, 0.342697, , , 0.162341, 0.441567, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 2.000000, 0.077098, 0.342815, , , 0.162077, 0.441416, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 2.330000, 0.077132, 0.342811, , , 0.162113, 0.441419, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 2.670000, 0.077177, 0.342857, , , 0.162137, 0.441446, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 3.000000, 0.077178, 0.342862, , , 0.162131, 0.441440, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 3.330000, 0.077172, 0.342839, , , 0.162140, 0.441441, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 3.670000, 0.077174, 0.342849, , , 0.162127, 0.441428, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 4.000000, 0.077176, 0.342864, , , 0.162112, 0.441415, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 4.330000, 0.077012, 0.342854, , , 0.161961, 0.441437, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 4.670000, 0.077093, 0.342845, , , 0.162059, 0.441422, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 5.000000, 0.077153, 0.342837, , , 0.162128, 0.441439, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 5.330000, 0.077266, 0.342834, , , 0.162283, 0.441538, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 5.670000, 0.077129, 0.342779, , , 0.162257, 0.441602, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 6.000000, 0.076988, 0.342868, , , 0.162013, 0.441518, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 6.330000, 0.077065, 0.342778, , , 0.162188, 0.441564, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 6.670000, 0.077152, 0.342741, , , 0.162304, 0.441578, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 7.000000, 0.077066, 0.342752, , , 0.162232, 0.441572, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 7.330000, 0.077114, 0.342878, , , 0.162086, 0.441490, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 7.670000, 0.077130, 0.342875, , , 0.162115, 0.441488, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 8.000000, 0.077092, 0.342738, , , 0.162206, 0.441553, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 8.330000, 0.077085, 0.342766, , , 0.162160, 0.441521, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 8.670000, 0.077106, 0.342757, , , 0.162165, 0.441484, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 9.000000, 0.077115, 0.342767, , , 0.162163, 0.441478, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 9.330000, 0.077116, 0.342761, , , 0.162171, 0.441483, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 9.670000, 0.077132, 0.342805, , , 0.162132, 0.441451, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 10.000000, 0.077129, 0.342803, , , 0.162131, 0.441453, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 10.330000, 0.077120, 0.342782, , , 0.162148, 0.441468, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 10.670000, 0.077130, 0.342803, , , 0.162136, 0.441450, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 11.000000, 0.077132, 0.342806, , , 0.162134, 0.441448, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 11.330000, 0.077131, 0.342827, , , 0.162102, 0.441422, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 11.670000, 0.077031, 0.342802, , , 0.162002, 0.441422, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 12.000000, 0.077032, 0.342782, , , 0.162037, 0.441427, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 12.330000, 0.077114, 0.342774, , , 0.162166, 0.441458, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 12.670000, 0.077149, 0.342817, , , 0.162138, 0.441451, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 13.000000, 0.077144, 0.342770, , , 0.162199, 0.441504, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 13.330000, 0.077155, 0.342824, , , 0.162139, 0.441448, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 13.670000, 0.077151, 0.342815, , , 0.162127, 0.441438, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 14.000000, 0.077150, 0.342819, , , 0.162122, 0.441435, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 14.330000, 0.077151, 0.342825, , , 0.162115, 0.441428, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 14.670000, 0.077154, 0.342800, , , 0.162151, 0.441438, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 15.000000, 0.077150, 0.342796, , , 0.162142, 0.441434, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 15.330000, 0.077153, 0.342834, , , 0.162088, 0.441389, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 15.670000, 0.077117, 0.342810, , , 0.162112, 0.441447, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 16.000000, 0.077117, 0.342809, , , 0.162114, 0.441448, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 16.330000, 0.077146, 0.342821, , , 0.162129, 0.441443, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 16.670000, 0.077147, 0.342823, , , 0.162124, 0.441440, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 17.000000, 0.077149, 0.342828, , , 0.162115, 0.441434, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 17.330000, 0.077146, 0.342822, , , 0.162119, 0.441438, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 17.670000, 0.077144, 0.342831, , , 0.162108, 0.441418, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 18.000000, 0.077153, 0.342854, , , 0.162083, 0.441391, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 18.330000, 0.077141, 0.342733, , , 0.162252, 0.441527, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 18.670000, 0.077131, 0.342808, , , 0.162128, 0.441448, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 19.000000, 0.077078, 0.342846, , , 0.162014, 0.441398, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 19.330000, 0.077055, 0.342844, , , 0.162024, 0.441433, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 19.670000, 0.077033, 0.342820, , , 0.162028, 0.441440, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 20.000000, 0.077027, 0.342749, , , 0.162140, 0.441533, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 20.330000, 0.076850, 0.342792, , , 0.161915, 0.441489, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 20.670000, 0.077171, 0.342831, , , 0.162142, 0.441423, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 21.000000, 0.077132, 0.342783, , , 0.162178, 0.441482, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 21.330000, 0.077156, 0.342819, , , 0.162157, 0.441446, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 21.670000, 0.077147, 0.342818, , , 0.162155, 0.441478, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 22.000000, 0.077143, 0.342817, , , 0.162146, 0.441472, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 22.330000, 0.077144, 0.342821, , , 0.162142, 0.441470, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 22.670000, 0.077175, 0.342866, , , 0.162124, 0.441451, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 23.000000, 0.077163, 0.342851, , , 0.162128, 0.441456, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 23.330000, 0.077164, 0.342850, , , 0.162129, 0.441456, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 23.670000, 0.077141, 0.342811, , , 0.162151, 0.441476, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 24.000000, 0.077138, 0.342813, , , 0.162148, 0.441473, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 24.330000, 0.077137, 0.342803, , , 0.162155, 0.441476, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 24.670000, 0.077115, 0.342762, , , 0.162159, 0.441476, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 25.000000, 0.077118, 0.342769, , , 0.162154, 0.441474, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 25.330000, 0.077115, 0.342769, , , 0.162148, 0.441473, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 25.670000, 0.077106, 0.342768, , , 0.162157, 0.441499, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 26.000000, 0.077104, 0.342761, , , 0.162167, 0.441510, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 26.330000, 0.077104, 0.342781, , , 0.162148, 0.441495, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 26.670000, 0.077145, 0.342814, , , 0.162157, 0.441494, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 27.000000, 0.077150, 0.342847, , , 0.162132, 0.441479, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 27.330000, 0.077164, 0.342913, , , 0.162081, 0.441444, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 27.670000, 0.077349, 0.342560, , , 0.162627, 0.441905, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 28.330000, 0.083984, 0.357143, , , 0.158203, 0.432857, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 28.670000, 0.067383, 0.338571, , , 0.169922, 0.441429, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 29.000000, 0.075195, 0.342857, , , 0.162109, 0.442857, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 29.330000, 0.075206, 0.342846, , , 0.162094, 0.442824, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 29.670000, 0.075280, 0.342881, , , 0.162084, 0.442765, , 
./videos/cut_2021-05-04-6090c508147b700009d28b8a-2E55047066A3-compressed_tracking.mp4, small bag, 4, 30.000000, 0.075257, 0.342858, , , 0.162085, 0.442778, , 
./videos/cut_2021-05-04-6090c9a0a6081000090e5451-230BD2E55047-compressed_tracking.mp4, bowl, 1, 1.000000, 0.456055, 0.357143, , , 0.509766, 0.442857, , 
./videos/cut_2021-05-04-6090c9a0a6081000090e5451-230BD2E55047-compressed_tracking.mp4, bowl, 1, 1.330000, 0.456056, 0.357141, , , 0.509765, 0.442851, , 
./videos/cut_2021-05-04-6090c9a0a6081000090e5451-230BD2E55047-compressed_tracking.mp4, bowl, 1, 1.670000, 0.456054, 0.357138, , , 0.509768, 0.442857, , 
./videos/cut_2021-05-04-6090c9a0a6081000090e5451-230BD2E55047-compressed_tracking.mp4, bowl, 1, 2.000000, 0.456052, 0.357143, , , 0.509767, 0.442864, , 
./videos/cut_2021-05-04-6090c9a0a6081000090e5451-230BD2E55047-compressed_tracking.mp4, bowl, 1, 2.330000, 0.456047, 0.357140, , , 0.509771, 0.442872, , 
./videos/cut_2021-05-04-6090c9a0a6081000090e5451-230BD2E55047-compressed_tracking.mp4, bowl, 1, 2.670000, 0.456047, 0.357140, , , 0.509771, 0.442872, , 
./videos/cut_2021-05-04-6090c9a0a6081000090e5451-230BD2E55047-compressed_tracking.mp4, bowl, 1, 3.000000, 0.456048, 0.357140, , , 0.509772, 0.442873, , 
./videos/cut_2021-05-04-6090c9a0a6081000090e5451-230BD2E55047-compressed_tracking.mp4, bowl, 1, 3.330000, 0.456045, 0.357137, , , 0.509775, 0.442877, , 
./videos/cut_2021-05-04-6090c9a0a6081000090e5451-230BD2E55047-compressed_tracking.mp4, bowl, 1, 3.670000, 0.456044, 0.357135, , , 0.509776, 0.442878, , 
./videos/cut_2021-05-04-6090c9a0a6081000090e5451-230BD2E55047-compressed_tracking.mp4, bowl, 1, 4.000000, 0.456045, 0.357135, , , 0.509778, 0.442881, , 
./videos/cut_2021-05-04-6090c9a0a6081000090e5451-230BD2E55047-compressed_tracking.mp4, bowl, 1, 4.330000, 0.456045, 0.357137, , , 0.509780, 0.442887, , 
./videos/cut_2021-05-04-6090c9a0a6081000090e5451-230BD2E55047-compressed_tracking.mp4, bowl, 1, 4.670000, 0.456044, 0.357137, , , 0.509781, 0.442889, , 
